doc_id;first_elm;second_elm
"663616";"พระราชบัญญัติป่าไม้ พ.ศ.2484";"7, 11 วรรคหนึ่ง, 69 วรรคสอง (2), 73 วรรคสอง (2)"
"663616";"พ.ร.บ.เลื่อยโซ่ยนต์ พ.ศ.2545";"3 วรรคหนึ่ง, 4 วรรคหนึ่ง, 17 วรรคหนึ่ง"
"663616";"พระราชบัญญัติสัตว์พาหนะ พ.ศ.2482";"21 วรรคหนึ่ง, 30"
"663617";"ประมวลกฎหมายอาญา";"90, 277, 279"
"649867";"ประมวลกฎหมายอาญา";"157, 264, 266, 268"
"649867";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"220, 221"
"662878";"ประมวลกฎหมายอาญา";"276 วรรคหนึ่ง (เดิม), 285 (เดิม)"
"662458";"ประมวลกฎหมายอาญา";"135/1 (1) วรรคแรก, 135/2 (2), 210 วรรคสอง (เดิม), 218 (4), 221 (เดิม), 222, 289 (4)"
"662458";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"195 วรรคสอง, 225, 226/3 วรรคสอง (1) (2), 227/1"
"662458";"พระราชบัญญัติอาวุธปืน เครื่องกระสุนปืน วัตถุระเบิด ดอกไม้เพลิง และสิ่งเทียมอาวุธปืน พ.ศ.2490";"55, 78 วรรคหนึ่ง"
"663005";"พระราชบัญญัติวิธีพิจารณาคดียาเสพติด พุทธศักราช 2550";"18 วรรคหนึ่ง, 19 วรรคหนึ่ง"
"663001";"ประมวลกฎหมายอาญา";"33, 91"
"663001";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"158 (5)"
"663001";"พระราชบัญญัติการพนัน พ.ศ.2478";"12"
"656688";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"131 (2), 151"
"663571";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"40, 44/1"
"663571";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"142 (5), 246, 252"
"656687";"ประมวลกฎหมายอาญา";"352, 354"
"656687";"ประมวลกฎหมายแพ่งและพาณิชย์";"1719, 1720, 1721, 1723, 1750"
"656687";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"158 (5), 192"
"662697";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"195 วรรคสอง, 200, 201"
"662697";"ประมวลกฎหมายวิธีพิจารณาความแพ่ง";"27"
"655859";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"158 (5), 195 วรรคสอง, 225"
"655859";"พระราชบัญญัติจัดตั้งศาลแขวงและวิธีพิจารณาความอาญาในศาลแขวง พ.ศ.2499";"4"
"655859";"พระราชบัญญัติทางหลวง พ.ศ.2535";"61, 73/2"
"655859";"พระราชบัญญัติให้นำวิธีพิจารณาความอาญาในศาลแขวงมาใช้บังคับในศาลจังหวัด พ.ศ.2520";"3"
"682043";"พระราชบัญญัติการปฏิรูปที่ดินเพื่อเกษตรกรรม พ.ศ.2518";"19 (7), 36 ทวิ"
"663403";"ประมวลกฎหมายอาญา";"78"
"663403";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"163 วรรคสอง"
"663002";"ประมวลกฎหมายแพ่งและพาณิชย์";"1629, 1633, 1649 วรรคสอง"
"663002";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"2 (4), 5, 44/1"
"654672";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"44/1"
"666484";"พระราชบัญญัติแรงงานสัมพันธ์ พ.ศ.2518";"34, 52"
"662375";"พระราชบัญญัติคุ้มครองแรงงาน พ.ศ.2541";"61, 62, 63, 65, 66"
"662319";"พระราชบัญญัติคุ้มครองแรงงาน พ.ศ.2541";"5"
"662319";"พระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน พ.ศ.2522";"54 วรรคหนึ่ง, 56 วรรคสอง, 57/1 วรรคหนึ่ง, 57/1 วรรคสอง"
"663619";"ประมวลกฎหมายอาญา";"277 วรรคสาม (เดิม)"
"663619";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"192 วรรคสอง, 215, 225"
"663619";"ประมวลกฎหมายอาญา";"277 วรรคสอง (เดิม)"
"662411";"ประมวลกฎหมายอาญา";"341"
"662411";"พระราชบัญญัติว่าด้วยการวินิจฉัยชี้ขาดอำนาจหน้าที่ระหว่างศาล พ.ศ.2542";"10"
"662411";"พระราชบัญญัติธรรมนูญศาลทหาร พ.ศ.2498";"16 (1)"
"662407";"พระราชบัญญัติอาคารชุด (ฉบับที่ 4) พ.ศ.2551";"17/1 วรรคสอง, 32"
"662888";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"195 วรรคสอง, 225"
"662888";"พระราชบัญญัติอาวุธปืน เครื่องกระสุนปืน วัตถุระเบิด ดอกไม้เพลิง และสิ่งเทียมอาวุธปืน พ.ศ.2490";"8 ทวิ วรรคสอง, 72 ทวิ วรรคสอง"
"662634";"ประมวลกฎหมายอาญา";"23"
"662634";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"219 ตรี, 221"
"662634";"พระราชบัญญัติจัดตั้งศาลแขวงและวิธีพิจารณาความอาญาในศาลแขวง พ.ศ.2499";"4"
"663004";"ประมวลกฎหมายอาญา";"86"
"663004";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"192 วรรคสี่"
"663004";"พระราชบัญญัติมาตรการในการปราบปรามผู้กระทำผิดเกี่ยวกับยาเสพติด พ.ศ.2534";"6 (1), 8 วรรคสอง"
"662195";"ประมวลกฎหมายอาญา";"83, 86"
"662195";"ประมวลกฎหมายวิธีพิจารณาความอาญา";"192 วรรคสอง, 215, 225"
"662195";"พระราชบัญญัติวิธีพิจารณาคดียาเสพติด พุทธศักราช 2550";"3"
"662579";"พระราชบัญญัติอนุญาโตตุลาการ พ.ศ.2545";"40"
